disease_name,symptoms,department_name
U xơ tử cung,"táo bón, đau vùng chậu, đau bụng kinh, vô sinh, tiểu rắt, khối u sờ thấy",Sản phụ khoa
U xơ tử cung,"tiểu rắt, đau vùng chậu, rong kinh",Sản phụ khoa
U xơ tử cung,"đau vùng chậu, rong kinh, đau bụng kinh, táo bón, khối u sờ thấy",Sản phụ khoa
U xơ tử cung,"tiểu rắt, đau bụng kinh, vô sinh, đau vùng chậu, rong kinh, táo bón, khối u sờ thấy",Sản phụ khoa
U xơ tử cung,"rong kinh, đau vùng chậu, đau bụng kinh",Sản phụ khoa
U xơ tử cung,"vô sinh, đau vùng chậu, rong kinh, táo bón, khối u sờ thấy, đau bụng kinh",Sản phụ khoa
U nang buồng trứng,"đau vùng chậu, đau bụng kinh, rong kinh, khối u sờ thấy, tiểu rắt, buồn nôn, đầy bụng",Sản phụ khoa
U nang buồng trứng,"rong kinh, tiểu rắt, khối u sờ thấy, đau vùng chậu, buồn nôn, đầy bụng",Sản phụ khoa
U nang buồng trứng,"đầy bụng, buồn nôn, rong kinh",Sản phụ khoa
U nang buồng trứng,"đầy bụng, tiểu rắt, đau vùng chậu, đau bụng kinh, khối u sờ thấy, buồn nôn, rong kinh",Sản phụ khoa
U nang buồng trứng,"rong kinh, đầy bụng, khối u sờ thấy, tiểu rắt, đau vùng chậu, đau bụng kinh, buồn nôn",Sản phụ khoa
U nang buồng trứng,"tiểu rắt, buồn nôn, đầy bụng, đau vùng chậu",Sản phụ khoa
U nang buồng trứng,"khối u sờ thấy, đau vùng chậu, đầy bụng, rong kinh, tiểu rắt, đau bụng kinh",Sản phụ khoa
U nang buồng trứng,"tiểu rắt, đau vùng chậu, buồn nôn, đau bụng kinh",Sản phụ khoa
U nang buồng trứng,"tiểu rắt, buồn nôn, đau bụng kinh, đầy bụng",Sản phụ khoa
U nang buồng trứng,"đau bụng kinh, đau vùng chậu, đầy bụng, tiểu rắt, rong kinh, buồn nôn, khối u sờ thấy",Sản phụ khoa
Buồng trứng đa nang,"mất kinh, rong kinh, lông tóc rậm, tăng cân, vô sinh, nổi mụn, rụng tóc",Sản phụ khoa
Buồng trứng đa nang,"tăng cân, nổi mụn, rong kinh, lông tóc rậm, vô sinh",Sản phụ khoa
Buồng trứng đa nang,"lông tóc rậm, rụng tóc, vô sinh, nổi mụn, mất kinh, tăng cân",Sản phụ khoa
Buồng trứng đa nang,"mất kinh, rụng tóc, vô sinh, rong kinh",Sản phụ khoa
Buồng trứng đa nang,"nổi mụn, mất kinh, rong kinh, vô sinh",Sản phụ khoa
Buồng trứng đa nang,"rụng tóc, rong kinh, vô sinh, lông tóc rậm, mất kinh",Sản phụ khoa
Buồng trứng đa nang,"lông tóc rậm, vô sinh, tăng cân, rụng tóc, rong kinh",Sản phụ khoa
Buồng trứng đa nang,"nổi mụn, lông tóc rậm, tăng cân, rụng tóc, vô sinh, mất kinh",Sản phụ khoa
Buồng trứng đa nang,"rụng tóc, rong kinh, nổi mụn, tăng cân",Sản phụ khoa
Buồng trứng đa nang,"tăng cân, lông tóc rậm, mất kinh",Sản phụ khoa
Ung thư cổ tử cung,"xuất huyết âm đạo, khí hư bất thường, đau khi quan hệ, đau vùng chậu, sụt cân, mệt mỏi, đau lưng",Sản phụ khoa
Ung thư cổ tử cung,"đau lưng, xuất huyết âm đạo, đau vùng chậu",Sản phụ khoa
Ung thư cổ tử cung,"khí hư bất thường, đau vùng chậu, xuất huyết âm đạo, đau khi quan hệ",Sản phụ khoa
Ung thư cổ tử cung,"đau khi quan hệ, đau lưng, mệt mỏi, xuất huyết âm đạo, khí hư bất thường, đau vùng chậu",Sản phụ khoa
Ung thư cổ tử cung,"mệt mỏi, đau lưng, xuất huyết âm đạo, đau vùng chậu, đau khi quan hệ",Sản phụ khoa
Ung thư cổ tử cung,"đau vùng chậu, đau lưng, khí hư bất thường",Sản phụ khoa
Ung thư cổ tử cung,"đau vùng chậu, mệt mỏi, xuất huyết âm đạo, đau lưng, khí hư bất thường, sụt cân, đau khi quan hệ",Sản phụ khoa
Ung thư cổ tử cung,"đau lưng, sụt cân, xuất huyết âm đạo",Sản phụ khoa
Ung thư cổ tử cung,"khí hư bất thường, sụt cân, đau khi quan hệ, đau lưng, mệt mỏi",Sản phụ khoa
Ung thư cổ tử cung,"đau khi quan hệ, đau vùng chậu, mệt mỏi, đau lưng, sụt cân",Sản phụ khoa
Rong kinh,"rong kinh, đau bụng kinh, mệt mỏi, da xanh tái, chóng mặt, đau lưng dưới",Sản phụ khoa
Rong kinh,"mệt mỏi, rong kinh, đau bụng kinh, da xanh tái",Sản phụ khoa
Rong kinh,"mệt mỏi, đau lưng dưới, rong kinh, da xanh tái, chóng mặt, đau bụng kinh",Sản phụ khoa
Rong kinh,"đau bụng kinh, mệt mỏi, chóng mặt, da xanh tái, đau lưng dưới",Sản phụ khoa
Rong kinh,"đau bụng kinh, chóng mặt, rong kinh",Sản phụ khoa
Rong kinh,"da xanh tái, đau bụng kinh, chóng mặt",Sản phụ khoa
Rong kinh,"chóng mặt, đau lưng dưới, da xanh tái",Sản phụ khoa
Rong kinh,"chóng mặt, đau bụng kinh, da xanh tái, đau lưng dưới",Sản phụ khoa
Rong kinh,"chóng mặt, rong kinh, da xanh tái",Sản phụ khoa
Rong kinh,"đau bụng kinh, mệt mỏi, chóng mặt, rong kinh",Sản phụ khoa
Vô sinh nữ,"mất kinh, rong kinh, đau bụng kinh, đau khi quan hệ, khí hư bất thường, lông tóc rậm",Sản phụ khoa
Vô sinh nữ,"khí hư bất thường, mất kinh, đau bụng kinh, đau khi quan hệ",Sản phụ khoa
Vô sinh nữ,"mất kinh, lông tóc rậm, đau khi quan hệ, rong kinh, đau bụng kinh, khí hư bất thường",Sản phụ khoa
Vô sinh nữ,"mất kinh, khí hư bất thường, rong kinh, đau khi quan hệ, đau bụng kinh",Sản phụ khoa
Vô sinh nữ,"lông tóc rậm, đau bụng kinh, khí hư bất thường, rong kinh",Sản phụ khoa
Vô sinh nữ,"khí hư bất thường, lông tóc rậm, rong kinh, đau khi quan hệ",Sản phụ khoa
Vô sinh nữ,"khí hư bất thường, mất kinh, đau khi quan hệ, rong kinh",Sản phụ khoa
Vô sinh nữ,"khí hư bất thường, đau khi quan hệ, đau bụng kinh, rong kinh, lông tóc rậm, mất kinh",Sản phụ khoa
Vô sinh nữ,"lông tóc rậm, rong kinh, đau bụng kinh, đau khi quan hệ, mất kinh, khí hư bất thường",Sản phụ khoa
Vô sinh nữ,"lông tóc rậm, đau bụng kinh, rong kinh, khí hư bất thường, mất kinh",Sản phụ khoa
Tiền sản giật,"đau đầu, phù mặt, phù chân, đau đầu dữ dội, mờ mắt, đau hạ sườn phải, buồn nôn, phù toàn thân",Sản phụ khoa
Tiền sản giật,"phù mặt, buồn nôn, đau hạ sườn phải, phù chân, phù toàn thân",Sản phụ khoa
Tiền sản giật,"buồn nôn, đau đầu, mờ mắt, phù toàn thân, phù mặt, phù chân, đau hạ sườn phải",Sản phụ khoa
Tiền sản giật,"đau đầu, mờ mắt, phù mặt, phù toàn thân, buồn nôn, đau hạ sườn phải, phù chân",Sản phụ khoa
Tiền sản giật,"phù chân, buồn nôn, đau đầu, phù toàn thân, đau hạ sườn phải, phù mặt",Sản phụ khoa
Tiền sản giật,"mờ mắt, đau đầu dữ dội, phù toàn thân, buồn nôn, phù mặt",Sản phụ khoa
Tiền sản giật,"phù mặt, phù chân, đau hạ sườn phải, mờ mắt, đau đầu, phù toàn thân",Sản phụ khoa
Tiền sản giật,"phù chân, phù toàn thân, mờ mắt, phù mặt",Sản phụ khoa
Tiền sản giật,"phù chân, phù mặt, buồn nôn, đau đầu, mờ mắt, đau đầu dữ dội, đau hạ sườn phải",Sản phụ khoa
Tiền sản giật,"phù chân, phù toàn thân, đau đầu, buồn nôn, mờ mắt, đau đầu dữ dội, đau hạ sườn phải, phù mặt",Sản phụ khoa
Doạ sảy thai,"xuất huyết âm đạo, đau hạ vị, đau lưng dưới, đau quặn bụng",Sản phụ khoa
Doạ sảy thai,"đau quặn bụng, đau hạ vị, đau lưng dưới",Sản phụ khoa
Doạ sảy thai,"đau hạ vị, đau quặn bụng, xuất huyết âm đạo, đau lưng dưới",Sản phụ khoa
Doạ sảy thai,"đau lưng dưới, đau hạ vị, đau quặn bụng, xuất huyết âm đạo",Sản phụ khoa
Doạ sảy thai,"xuất huyết âm đạo, đau hạ vị, đau quặn bụng",Sản phụ khoa
Doạ sảy thai,"đau hạ vị, đau quặn bụng, đau lưng dưới, xuất huyết âm đạo",Sản phụ khoa
Doạ sảy thai,"đau hạ vị, đau lưng dưới, xuất huyết âm đạo",Sản phụ khoa
Doạ sảy thai,"đau hạ vị, đau quặn bụng, đau lưng dưới",Sản phụ khoa
Doạ sảy thai,"đau lưng dưới, xuất huyết âm đạo, đau hạ vị",Sản phụ khoa
Doạ sảy thai,"đau hạ vị, xuất huyết âm đạo, đau lưng dưới",Sản phụ khoa
Mãn kinh,"mất kinh, nóng bừng, vã mồ hôi, nóng rát vùng kín, mất ngủ, thay đổi tâm trạng, đau khi quan hệ",Sản phụ khoa
Mãn kinh,"đau khi quan hệ, mất ngủ, mất kinh, thay đổi tâm trạng, nóng bừng, vã mồ hôi, nóng rát vùng kín",Sản phụ khoa
Mãn kinh,"mất ngủ, đau khi quan hệ, mất kinh, thay đổi tâm trạng, vã mồ hôi, nóng bừng",Sản phụ khoa
Mãn kinh,"mất kinh, nóng bừng, mất ngủ, nóng rát vùng kín, đau khi quan hệ, vã mồ hôi, thay đổi tâm trạng",Sản phụ khoa
Mãn kinh,"thay đổi tâm trạng, vã mồ hôi, mất kinh, đau khi quan hệ",Sản phụ khoa
Mãn kinh,"mất ngủ, nóng rát vùng kín, vã mồ hôi, thay đổi tâm trạng, nóng bừng",Sản phụ khoa
Mãn kinh,"vã mồ hôi, thay đổi tâm trạng, mất ngủ, đau khi quan hệ",Sản phụ khoa
Mãn kinh,"thay đổi tâm trạng, nóng rát vùng kín, mất kinh",Sản phụ khoa
Mãn kinh,"đau khi quan hệ, mất ngủ, mất kinh, nóng rát vùng kín, vã mồ hôi, thay đổi tâm trạng",Sản phụ khoa
Mãn kinh,"mất kinh, vã mồ hôi, mất ngủ, nóng rát vùng kín",Sản phụ khoa
Ung thư vú,"khối u sờ thấy, sưng hạch cổ, đau ngực, sụt cân, mệt mỏi",Ung bướu
Ung thư vú,"đau ngực, mệt mỏi, sưng hạch cổ, khối u sờ thấy",Ung bướu
Ung thư vú,"sưng hạch cổ, khối u sờ thấy, sụt cân, mệt mỏi, đau ngực",Ung bướu
Ung thư vú,"sưng hạch cổ, mệt mỏi, đau ngực, sụt cân, khối u sờ thấy",Ung bướu
Ung thư vú,"sụt cân, đau ngực, sưng hạch cổ, mệt mỏi",Ung bướu
Ung thư vú,"khối u sờ thấy, mệt mỏi, đau ngực",Ung bướu
Ung thư vú,"khối u sờ thấy, sưng hạch cổ, đau ngực, sụt cân",Ung bướu
Ung thư vú,"đau ngực, mệt mỏi, khối u sờ thấy",Ung bướu
Ung thư vú,"khối u sờ thấy, mệt mỏi, đau ngực, sưng hạch cổ",Ung bướu
Ung thư vú,"đau ngực, mệt mỏi, sưng hạch cổ, sụt cân",Ung bướu
Ung thư đại tràng,"phân có máu, tiêu chảy, táo bón, đau bụng, sụt cân, mệt mỏi, da xanh tái, khối u sờ thấy",Ung bướu
Ung thư đại tràng,"khối u sờ thấy, sụt cân, đau bụng, táo bón",Ung bướu
Ung thư đại tràng,"mệt mỏi, khối u sờ thấy, sụt cân, phân có máu",Ung bướu
Ung thư đại tràng,"sụt cân, táo bón, da xanh tái, khối u sờ thấy, đau bụng",Ung bướu
Ung thư đại tràng,"da xanh tái, sụt cân, mệt mỏi, tiêu chảy, táo bón",Ung bướu
Ung thư đại tràng,"mệt mỏi, khối u sờ thấy, táo bón, đau bụng, phân có máu, sụt cân",Ung bướu
Ung thư đại tràng,"mệt mỏi, phân có máu, táo bón, khối u sờ thấy",Ung bướu
Ung thư đại tràng,"táo bón, mệt mỏi, sụt cân, khối u sờ thấy, đau bụng, da xanh tái, phân có máu",Ung bướu
Ung thư đại tràng,"sụt cân, mệt mỏi, tiêu chảy, da xanh tái, phân có máu, đau bụng",Ung bướu
Ung thư đại tràng,"khối u sờ thấy, táo bón, da xanh tái, tiêu chảy",Ung bướu
Ung thư dạ dày,"đau thượng vị, buồn nôn, nôn, sụt cân, chán ăn, nôn ra máu, phân đen, mệt mỏi",Ung bướu
Ung thư dạ dày,"nôn, buồn nôn, chán ăn, mệt mỏi, sụt cân, phân đen, đau thượng vị",Ung bướu
Ung thư dạ dày,"chán ăn, đau thượng vị, phân đen, buồn nôn, mệt mỏi, nôn",Ung bướu
Ung thư dạ dày,"đau thượng vị, sụt cân, buồn nôn, phân đen, nôn, mệt mỏi, chán ăn",Ung bướu
Ung thư dạ dày,"nôn, phân đen, đau thượng vị, chán ăn, sụt cân, mệt mỏi, nôn ra máu",Ung bướu
Ung thư dạ dày,"nôn, sụt cân, mệt mỏi, chán ăn, nôn ra máu, phân đen",Ung bướu
Ung thư dạ dày,"buồn nôn, chán ăn, mệt mỏi, nôn",Ung bướu
Ung thư dạ dày,"chán ăn, nôn ra máu, nôn, đau thượng vị, mệt mỏi",Ung bướu
Ung thư dạ dày,"buồn nôn, sụt cân, nôn, nôn ra máu, đau thượng vị",Ung bướu
Ung thư dạ dày,"chán ăn, sụt cân, nôn ra máu, nôn, đau thượng vị, mệt mỏi, buồn nôn",Ung bướu
Ung thư tuyến giáp,"bướu cổ, khối u sờ thấy, khàn giọng, khó nuốt, sưng hạch cổ, khó thở",Ung bướu
Ung thư tuyến giáp,"khó nuốt, sưng hạch cổ, khó thở, khàn giọng, khối u sờ thấy",Ung bướu
Ung thư tuyến giáp,"khó nuốt, bướu cổ, khó thở, sưng hạch cổ, khàn giọng",Ung bướu
Ung thư tuyến giáp,"khó nuốt, khàn giọng, khó thở, sưng hạch cổ",Ung bướu
Ung thư tuyến giáp,"sưng hạch cổ, khó thở, khó nuốt",Ung bướu
Ung thư tuyến giáp,"khó nuốt, khối u sờ thấy, bướu cổ",Ung bướu
Ung thư tuyến giáp,"khó nuốt, sưng hạch cổ, khối u sờ thấy, khàn giọng",Ung bướu
Ung thư tuyến giáp,"khàn giọng, khó nuốt, bướu cổ, khối u sờ thấy",Ung bướu
Ung thư tuyến giáp,"khối u sờ thấy, khó nuốt, bướu cổ",Ung bướu
Ung thư tuyến giáp,"khó thở, sưng hạch cổ, khó nuốt",Ung bướu
Ung thư phổi,"ho có đờm, ho ra máu, khó thở, đau ngực, sụt cân, mệt mỏi, khàn giọng, sốt nhẹ",Ung bướu
Ung thư phổi,"khó thở, đau ngực, ho ra máu, khàn giọng, sốt nhẹ, ho có đờm, mệt mỏi",Ung bướu
Ung thư phổi,"sốt nhẹ, sụt cân, khàn giọng, ho có đờm",Ung bướu
Ung thư phổi,"khàn giọng, ho ra máu, mệt mỏi, sốt nhẹ, đau ngực, ho có đờm, sụt cân, khó thở",Ung bướu
Ung thư phổi,"khó thở, ho ra máu, mệt mỏi, sốt nhẹ",Ung bướu
Ung thư phổi,"khàn giọng, sốt nhẹ, khó thở, ho ra máu, đau ngực, ho có đờm, sụt cân",Ung bướu
Ung thư phổi,"ho có đờm, sụt cân, khàn giọng, đau ngực, mệt mỏi, sốt nhẹ, khó thở, ho ra máu",Ung bướu
Ung thư phổi,"đau ngực, khàn giọng, mệt mỏi, sốt nhẹ, ho ra máu, ho có đờm, sụt cân",Ung bướu
Ung thư phổi,"đau ngực, ho có đờm, sốt nhẹ, mệt mỏi, khàn giọng",Ung bướu
Ung thư phổi,"sụt cân, sốt nhẹ, ho ra máu, ho có đờm",Ung bướu
Trầm cảm,"trầm cảm, buồn rầu, mất ngủ, chán ăn, mệt mỏi, mất tập trung, ý nghĩ tự sát, thay đổi tâm trạng",Tâm thần
Trầm cảm,"ý nghĩ tự sát, thay đổi tâm trạng, chán ăn, mất ngủ, mệt mỏi, mất tập trung, buồn rầu",Tâm thần
Trầm cảm,"trầm cảm, thay đổi tâm trạng, mệt mỏi, mất ngủ, mất tập trung",Tâm thần
Trầm cảm,"buồn rầu, trầm cảm, chán ăn, mất tập trung, mất ngủ",Tâm thần
Trầm cảm,"mất ngủ, mất tập trung, trầm cảm, chán ăn, mệt mỏi, buồn rầu",Tâm thần
Trầm cảm,"buồn rầu, chán ăn, mệt mỏi, thay đổi tâm trạng, mất tập trung",Tâm thần
Trầm cảm,"mất tập trung, mệt mỏi, thay đổi tâm trạng, ý nghĩ tự sát",Tâm thần
Trầm cảm,"mệt mỏi, buồn rầu, ý nghĩ tự sát, chán ăn, mất ngủ, mất tập trung",Tâm thần
Trầm cảm,"mệt mỏi, mất ngủ, trầm cảm, chán ăn, buồn rầu",Tâm thần
Trầm cảm,"trầm cảm, mất tập trung, ý nghĩ tự sát, mệt mỏi, chán ăn, thay đổi tâm trạng, buồn rầu, mất ngủ",Tâm thần
Rối loạn lo âu,"lo âu, cơn hoảng loạn, hồi hộp, vã mồ hôi, khó thở, mất ngủ, mất tập trung, thay đổi tâm trạng",Tâm thần
Rối loạn lo âu,"cơn hoảng loạn, hồi hộp, thay đổi tâm trạng, mất ngủ, khó thở, vã mồ hôi, mất tập trung, lo âu",Tâm thần
Rối loạn lo âu,"hồi hộp, thay đổi tâm trạng, mất ngủ, mất tập trung",Tâm thần
Rối loạn lo âu,"vã mồ hôi, cơn hoảng loạn, thay đổi tâm trạng, khó thở",Tâm thần
Rối loạn lo âu,"thay đổi tâm trạng, hồi hộp, khó thở, vã mồ hôi",Tâm thần
Rối loạn lo âu,"hồi hộp, thay đổi tâm trạng, mất ngủ, cơn hoảng loạn, lo âu, mất tập trung, khó thở, vã mồ hôi",Tâm thần
Rối loạn lo âu,"vã mồ hôi, lo âu, khó thở, mất ngủ, cơn hoảng loạn, mất tập trung, hồi hộp, thay đổi tâm trạng",Tâm thần
Rối loạn lo âu,"mất ngủ, mất tập trung, cơn hoảng loạn, khó thở",Tâm thần
Rối loạn lo âu,"hồi hộp, khó thở, mất tập trung, lo âu, vã mồ hôi, cơn hoảng loạn, mất ngủ",Tâm thần
Rối loạn lo âu,"mất tập trung, thay đổi tâm trạng, cơn hoảng loạn, khó thở, mất ngủ, vã mồ hôi, hồi hộp",Tâm thần
Sâu răng,"đau răng, sâu răng, hôi miệng",Răng hàm mặt
Sâu răng,"đau răng, sâu răng, hôi miệng",Răng hàm mặt
Sâu răng,"hôi miệng, sâu răng, đau răng",Răng hàm mặt
Sâu răng,"hôi miệng, sâu răng, đau răng",Răng hàm mặt
Sâu răng,"sâu răng, hôi miệng, đau răng",Răng hàm mặt
Sâu răng,"đau răng, hôi miệng, sâu răng",Răng hàm mặt
Sâu răng,"đau răng, sâu răng, hôi miệng",Răng hàm mặt
Sâu răng,"đau răng, hôi miệng, sâu răng",Răng hàm mặt
Sâu răng,"đau răng, hôi miệng, sâu răng",Răng hàm mặt
Sâu răng,"sâu răng, hôi miệng, đau răng",Răng hàm mặt
Viêm tủy răng,"đau răng, mất ngủ, chảy máu chân răng, hôi miệng, đau lan hàm",Răng hàm mặt
Viêm tủy răng,"đau răng, đau lan hàm, chảy máu chân răng, mất ngủ, hôi miệng",Răng hàm mặt
Viêm tủy răng,"chảy máu chân răng, đau răng, đau lan hàm",Răng hàm mặt
Viêm tủy răng,"hôi miệng, đau lan hàm, chảy máu chân răng",Răng hàm mặt
Viêm tủy răng,"mất ngủ, hôi miệng, chảy máu chân răng, đau răng",Răng hàm mặt
Viêm tủy răng,"đau lan hàm, đau răng, hôi miệng, mất ngủ, chảy máu chân răng",Răng hàm mặt
Viêm tủy răng,"chảy máu chân răng, mất ngủ, đau răng, đau lan hàm",Răng hàm mặt
Viêm tủy răng,"đau lan hàm, chảy máu chân răng, mất ngủ",Răng hàm mặt
Viêm tủy răng,"đau răng, đau lan hàm, hôi miệng, mất ngủ",Răng hàm mặt
